,url,prix,adresse,surface,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description
2822,https://www.zoopla.co.uk//for-sale/details/54062684?search_identifier=64866f79c2fb62647e5919a4234b5477,"£500,000","Manor Gardens, London N7",NA,A,1,1,1,1 bed flat for sale
2823,https://www.zoopla.co.uk//for-sale/details/54062607?search_identifier=64866f79c2fb62647e5919a4234b5477,"£900,000","Albion Road, London N16",NA,A,2,1,1,2 bed flat for sale
2824,https://www.zoopla.co.uk//new-homes/details/54062675?search_identifier=64866f79c2fb62647e5919a4234b5477,"£123,750","Chobham Farm, Penny Brookes St, London E15",796 sq. ft*,N,2,2,NA,2 bed flat for sale
2825,https://www.zoopla.co.uk//new-homes/details/54062648?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£365,000","Victoria Way, Charlton, London SE7",549 sq. ft*,N,1,1,NA,1 bed flat for sale
2826,https://www.zoopla.co.uk//for-sale/details/54062580?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£450,000","Northumberland House, Ballards Lane, Finchley N3",NA,A,3,2,1,3 bed flat for sale
2827,https://www.zoopla.co.uk//for-sale/details/54062571?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£379,000","Kathleen Godfree Court, Wimbledon SW19",NA,A,2,NA,NA,2 bed flat for sale
2828,https://www.zoopla.co.uk//for-sale/details/54062567?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£495,000","Brigantine Court, Limehouse E14",NA,A,2,2,1,2 bed flat for sale
2829,https://www.zoopla.co.uk//for-sale/details/54062534?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£300,000","Crispin Road, Edgware HA8",NA,A,1,1,1,1 bed flat for sale
2830,https://www.zoopla.co.uk//for-sale/details/50647293?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£725,000","Westfield, Kidderpore Avenue, Hampstead, London NW3",NA,A,2,2,1,2 bed flat for sale
2831,https://www.zoopla.co.uk//for-sale/details/54062508?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£1,350,000","The Jam Factory, Bermondsey SE1",NA,A,2,2,NA,2 bed flat for sale
2832,https://www.zoopla.co.uk//for-sale/details/54062516?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£275,000","Cornwall Street, London E1",NA,A,NA,1,1,Studio for sale
2833,https://www.zoopla.co.uk//for-sale/details/54062503?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£425,000","Waltham House, Boundary Road NW8",NA,A,1,1,1,1 bed flat for sale
2834,https://www.zoopla.co.uk//for-sale/details/54062494?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£670,000","Lyttelton Road, London N2",NA,A,2,2,2,2 bed flat for sale
2835,https://www.zoopla.co.uk//for-sale/details/54062360?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£275,000","Reedham Drive, Purley CR8",NA,A,2,1,1,2 bed flat for sale
2836,https://www.zoopla.co.uk//for-sale/details/54062312?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£279,995","Carolina Close, London E15",NA,A,1,1,1,1 bed flat for sale
2837,https://www.zoopla.co.uk//for-sale/details/54062264?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£325,000","Whitcher Close, London SE14",NA,A,2,1,1,2 bed flat for sale
2838,https://www.zoopla.co.uk//for-sale/details/54062231?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£999,995","Palace Court, London W2",NA,A,3,3,1,3 bed flat for sale
2839,https://www.zoopla.co.uk//for-sale/details/54062190?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£275,000","Ravensbourne Court, Coldbath Street, Lewisham, London SE13",NA,A,1,1,1,1 bed flat for sale
2840,https://www.zoopla.co.uk//for-sale/details/54062100?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£250,000","Palladian Court, 3 Cabot Close, Croydon CR0",NA,A,1,1,1,1 bed flat for sale
2841,https://www.zoopla.co.uk//new-homes/details/54062144?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£93,750","Chobham Farm, Penny Brookes St, London E15",538 sq. ft*,N,1,1,NA,1 bed flat for sale
2842,https://www.zoopla.co.uk//new-homes/details/54062091?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£93,750","Penny Brookes St, London E15",538 sq. ft*,N,1,1,NA,1 bed flat for sale
2843,https://www.zoopla.co.uk//for-sale/details/54074404?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£284,950","Lansdowne Way, London SW8",NA,A,1,1,1,1 bed flat for sale
2844,https://www.zoopla.co.uk//for-sale/details/54062087?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£284,950","Lansdowne Way, London SW8",NA,A,1,1,1,1 bed flat for sale
2845,https://www.zoopla.co.uk//for-sale/details/54062076?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£400,000","Brighton Road, Surbiton KT6",NA,A,2,NA,NA,2 bed flat for sale
2846,https://www.zoopla.co.uk//new-homes/details/54062037?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£500,000","500 White Hart Lane, Tottenham, London N17",974 sq. ft*,N,3,2,NA,3 bed flat for sale
2847,https://www.zoopla.co.uk//for-sale/details/54062009?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£1,075,000","Sinclair Road, London W14",NA,A,2,2,1,2 bed flat for sale
2848,https://www.zoopla.co.uk//for-sale/details/54062003?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£1,175,000","Sinclair Road, London W14",NA,A,1,1,1,1 bed flat for sale
2849,https://www.zoopla.co.uk//for-sale/details/54062004?search_identifier=ce04f27a2f456e6e2e34f5a8e84aba3c,"£1,350,000","Sinclair Road, London W14",NA,A,2,1,1,2 bed flat for sale
2850,https://www.zoopla.co.uk//for-sale/details/54062010?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£800,000","Hammersmith Grove, London W6",NA,A,2,2,1,2 bed flat for sale
2851,https://www.zoopla.co.uk//for-sale/details/54062003?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£1,175,000","Sinclair Road, London W14",NA,A,1,1,1,1 bed flat for sale
2852,https://www.zoopla.co.uk//for-sale/details/54062009?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£1,075,000","Sinclair Road, London W14",NA,A,2,2,1,2 bed flat for sale
2853,https://www.zoopla.co.uk//for-sale/details/54061984?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£169,995","Chandlers Drive, Erith DA8",NA,A,1,1,1,1 bed flat for sale
2854,https://www.zoopla.co.uk//for-sale/details/54061983?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£360,000","Toland Square, London SW15",NA,A,2,1,1,2 bed flat for sale
2855,https://www.zoopla.co.uk//for-sale/details/54061974?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£325,000","Thicket Road, Sutton SM1",NA,A,2,1,1,2 bed maisonette for sale
2856,https://www.zoopla.co.uk//for-sale/details/54061966?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£400,000","Nestor House, Old Bethnal Green Road, London E2",NA,A,2,1,1,2 bed flat for sale
2857,https://www.zoopla.co.uk//for-sale/details/54061967?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£575,000","1 Colnbrook Street, London SE1",NA,A,1,1,1,1 bed flat for sale
2858,https://www.zoopla.co.uk//for-sale/details/54061959?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£550,000","Denewood, Worple Road, Wimbledon SW19",NA,A,2,1,1,2 bed flat for sale
2859,https://www.zoopla.co.uk//for-sale/details/54061948?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£400,000","Tynemouth Road, Mitcham CR4",NA,A,2,1,1,2 bed maisonette for sale
2860,https://www.zoopla.co.uk//for-sale/details/49721958?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£425,000","Flowerdown Court, 2 Flowers Avenue, Ruislip, Middlesex HA4",NA,A,2,2,1,2 bed flat for sale
2861,https://www.zoopla.co.uk//for-sale/details/54061880?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£800,000","Tamworth Street, London SW6",NA,A,3,1,NA,3 bed flat for sale
2862,https://www.zoopla.co.uk//for-sale/details/54061881?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£400,000","Ormonde Terrace, London NW8",NA,A,1,1,NA,1 bed flat for sale
2863,https://www.zoopla.co.uk//for-sale/details/54061882?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£2,250,000","Queens Terrace, London NW8",NA,A,3,2,NA,3 bed flat for sale
2864,https://www.zoopla.co.uk//for-sale/details/54061867?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£700,000","Warwick Road, London SW5",NA,A,1,1,NA,1 bed flat for sale
2865,https://www.zoopla.co.uk//for-sale/details/54061865?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£269,950","Kingsworthy Close, Kingston Upon Thames KT1",NA,A,NA,1,1,Studio for sale
2866,https://www.zoopla.co.uk//for-sale/details/54061848?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£550,000","Sunny Gardens Road, London NW4","1,081 sq. ft*",A,3,2,1,3 bed flat for sale
2867,https://www.zoopla.co.uk//for-sale/details/54061835?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£375,000","Silverleigh Road, Thornton Heath CR7",NA,A,2,1,1,2 bed flat for sale
2868,https://www.zoopla.co.uk//for-sale/details/54061833?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£320,000","Silverleigh Road, Thornton Heath CR7",NA,A,2,2,1,2 bed flat for sale
2869,https://www.zoopla.co.uk//for-sale/details/54061807?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£315,000","Olympic Heights, 1 Waldram Crescent, Forest Hill SE23",NA,A,1,1,1,1 bed flat for sale
2870,https://www.zoopla.co.uk//for-sale/details/54061770?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£350,000","Halesworth Road, London SE13",NA,A,1,1,NA,1 bed flat for sale
2871,https://www.zoopla.co.uk//for-sale/details/54061465?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£300,000","South End, South Croydon, Croydon CR0",NA,A,1,NA,NA,1 bed flat for sale
2872,https://www.zoopla.co.uk//for-sale/details/54061299?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£300,000","Fair Acres, Bromley BR2",NA,A,2,1,1,2 bed flat for sale
2873,https://www.zoopla.co.uk//for-sale/details/54061284?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£875,000","Atkinson House, 3 Chambers Park Hill, Wimbledon, London SW20",NA,A,1,NA,NA,1 bed flat for sale
2874,https://www.zoopla.co.uk//new-homes/details/54061273?search_identifier=5dc2bcacccdceffe5f9d07978c2bfc68,"£216,000","Patchworks, 107-129 Seven Sisters Road, Islington, London N7",NA,N,3,NA,NA,3 bed flat for sale
2875,https://www.zoopla.co.uk//new-homes/details/54061256?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£1,365,000","Wharf Road N1, 37-47 Wharf Road, London,",NA,N,3,NA,NA,3 bed flat for sale
2876,https://www.zoopla.co.uk//new-homes/details/54061257?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£1,345,000","Wharf Road N1, 37-47 Wharf Road, London,",NA,N,3,NA,NA,3 bed flat for sale
2877,https://www.zoopla.co.uk//new-homes/details/54061258?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£1,335,000","Wharf Road N1, 37-47 Wharf Road, London,",NA,N,3,NA,NA,3 bed flat for sale
2878,https://www.zoopla.co.uk//for-sale/details/54061214?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£245,000","Essenden Road, Upper Belvedere, Kent DA17",NA,A,2,NA,NA,2 bed flat for sale
2879,https://www.zoopla.co.uk//for-sale/details/54061208?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£675,000","Fernhill Place, 21-23 Chartfield Avenue, Putney, London SW15",NA,A,2,NA,NA,2 bed flat for sale
2880,https://www.zoopla.co.uk//for-sale/details/54061207?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£650,000","Victoria Rise, London SW4",NA,A,2,NA,NA,2 bed flat for sale
2881,https://www.zoopla.co.uk//for-sale/details/54061128?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£350,000","Chandlers Way, Peckham, London SE15",NA,A,1,NA,NA,1 bed flat for sale
2882,https://www.zoopla.co.uk//for-sale/details/54061083?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£350,000","Monarchs Court, Grenville Place, London NW7",626 sq. ft*,A,2,1,1,2 bed flat for sale
2883,https://www.zoopla.co.uk//for-sale/details/54061049?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£650,000","Doric Way, London NW1",NA,A,2,1,NA,2 bed flat for sale
2884,https://www.zoopla.co.uk//for-sale/details/54061033?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£950,000","Turner's Reach House, 9 Chelsea Embankment, London SW3",NA,A,1,NA,NA,1 bed flat for sale
2885,https://www.zoopla.co.uk//for-sale/details/54060985?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£500,000","Falcon Wharf, 34 Lombard Road, London SW11",NA,A,1,NA,NA,1 bed flat for sale
2886,https://www.zoopla.co.uk//for-sale/details/54060962?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£750,000","Branch Place, De Beauvoir, London N1",NA,A,2,NA,NA,2 bed flat for sale
2887,https://www.zoopla.co.uk//new-homes/details/54060942?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£635,000","Chiswick High Road, Hounslow W4",850 sq. ft*,N,2,2,NA,2 bed flat for sale
2888,https://www.zoopla.co.uk//new-homes/details/54060924?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£562,500","Chiswick High Road, Hounslow W4",678 sq. ft*,N,2,1,NA,2 bed flat for sale
2889,https://www.zoopla.co.uk//for-sale/details/54060923?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£1,000,000","51A Compayne Gardens, West Hampstead NW6",NA,A,3,2,2,3 bed flat for sale
2890,https://www.zoopla.co.uk//new-homes/details/54060883?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£567,500","Chiswick High Road, Hounslow W4",689 sq. ft*,N,2,1,NA,2 bed flat for sale
2891,https://www.zoopla.co.uk//for-sale/details/54060885?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£275,000","Kingfisher Court, Draper Close, Isleworth, Middlesex TW7",NA,A,2,NA,NA,2 bed flat for sale
2892,https://www.zoopla.co.uk//for-sale/details/54060868?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£245,000","High Road, Chadwell Heath, Romford RM6",NA,A,2,2,1,2 bed flat for sale
2893,https://www.zoopla.co.uk//new-homes/details/54059676?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£442,500","Chiswick High Road, Hounslow W4",549 sq. ft*,N,1,1,NA,1 bed flat for sale
2894,https://www.zoopla.co.uk//new-homes/details/54059671?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£440,000","Chiswick High Road, Hounslow W4",538 sq. ft*,N,1,1,NA,1 bed flat for sale
2895,https://www.zoopla.co.uk//for-sale/details/54059666?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£500,000","60 Fairfield Road, London E3",NA,A,2,1,1,2 bed flat for sale
2896,https://www.zoopla.co.uk//for-sale/details/54059589?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£2,250,000","Walnut Court, Marys Gate, London W8",NA,A,3,NA,NA,3 bed flat for sale
2897,https://www.zoopla.co.uk//for-sale/details/46104139?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£295,000","Neasden, Elgar Avenue NW10",NA,A,1,1,1,1 bed flat for sale
2898,https://www.zoopla.co.uk//for-sale/details/54059412?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£400,000","63 Mabley Street, London E9",NA,A,2,1,1,2 bed flat for sale
2899,https://www.zoopla.co.uk//for-sale/details/54059335?search_identifier=b119fc51ecd3f7c7152c2602231dbb73,"£4,300,000","Unit 107, Marylebone Square, Marylebone Lane, London W1U",NA,A,2,2,1,2 bed flat for sale
2900,https://www.zoopla.co.uk//for-sale/details/54059316?search_identifier=6f8894954e487b2432b54ba7bf400136,"£240,000","370 Wellington Road South, Hounslow TW4",NA,A,1,1,1,1 bed flat for sale
2901,https://www.zoopla.co.uk//for-sale/details/54058696?search_identifier=6f8894954e487b2432b54ba7bf400136,"£269,995","Feldspar Court, Enstone Road, Enfield EN3",NA,A,2,1,1,2 bed flat for sale
2902,https://www.zoopla.co.uk//for-sale/details/54058641?search_identifier=6f8894954e487b2432b54ba7bf400136,"£385,000","Goat Wharf, Brentford TW8",NA,A,1,NA,NA,1 bed flat for sale
2903,https://www.zoopla.co.uk//for-sale/details/54058469?search_identifier=6f8894954e487b2432b54ba7bf400136,"£1,650,000","Pavilion Apartments, 34 St. Johns Wood Road, London NW8",NA,A,2,NA,NA,2 bed flat for sale
2904,https://www.zoopla.co.uk//new-homes/details/54058459?search_identifier=6f8894954e487b2432b54ba7bf400136,"£590,000","Penthouse Collection, Park Place, London NW6",NA,N,1,NA,NA,1 bed flat for sale
2905,https://www.zoopla.co.uk//new-homes/details/54058449?search_identifier=6f8894954e487b2432b54ba7bf400136,"£695,000","Paintworks, Kingsland Road, London E2",NA,N,2,NA,NA,2 bed flat for sale
2906,https://www.zoopla.co.uk//for-sale/details/54058415?search_identifier=6f8894954e487b2432b54ba7bf400136,"£625,000","Three Mill Lane, London E3",NA,A,2,2,1,2 bed flat for sale
2907,https://www.zoopla.co.uk//for-sale/details/46967899?search_identifier=6f8894954e487b2432b54ba7bf400136,"£320,000","Coombe Road, Croydon CR0",NA,A,2,NA,NA,2 bed maisonette for sale
2908,https://www.zoopla.co.uk//for-sale/details/54058350?search_identifier=6f8894954e487b2432b54ba7bf400136,"£315,000","Parish Lane, London SE20",NA,A,1,1,1,1 bed flat for sale
2909,https://www.zoopla.co.uk//for-sale/details/54058020?search_identifier=6f8894954e487b2432b54ba7bf400136,"£900,000","Edicule Square, London E3",NA,A,2,1,1,2 bed flat for sale
2910,https://www.zoopla.co.uk//for-sale/details/54058017?search_identifier=6f8894954e487b2432b54ba7bf400136,"£935,000","Vesta Court, City Walk, London Bridge, London SE1",NA,A,2,NA,NA,2 bed flat for sale
2911,https://www.zoopla.co.uk//for-sale/details/52791291?search_identifier=6f8894954e487b2432b54ba7bf400136,"£500,000","Albion Road, Stoke Newington N16",NA,A,2,1,1,2 bed flat for sale
2912,https://www.zoopla.co.uk//for-sale/details/54056667?search_identifier=6f8894954e487b2432b54ba7bf400136,"£349,950","Prince Of Wales Close, Hendon NW4",NA,A,2,NA,NA,2 bed flat for sale
2913,https://www.zoopla.co.uk//for-sale/details/54056566?search_identifier=6f8894954e487b2432b54ba7bf400136,"£325,000","Toronto Road, Ilford, Essex IG1",NA,A,2,1,1,2 bed flat for sale
2914,https://www.zoopla.co.uk//for-sale/details/54056493?search_identifier=6f8894954e487b2432b54ba7bf400136,"£300,000","Gatley Avenue, Epsom, Surrey KT19",NA,A,2,1,1,2 bed maisonette for sale
2915,https://www.zoopla.co.uk//for-sale/details/54056486?search_identifier=6f8894954e487b2432b54ba7bf400136,"£250,000","North Circular Road, London N13",NA,A,1,1,1,1 bed flat for sale
2916,https://www.zoopla.co.uk//for-sale/details/54056428?search_identifier=6f8894954e487b2432b54ba7bf400136,"£335,000","51. Campbell Road, London E3",NA,A,1,1,1,1 bed flat for sale
2917,https://www.zoopla.co.uk//for-sale/details/54056396?search_identifier=6f8894954e487b2432b54ba7bf400136,"£275,000","Broomfield Road, Chadwell Heath RM6",66 sq. m*,A,2,1,1,2 bed flat for sale
2918,https://www.zoopla.co.uk//for-sale/details/54056344?search_identifier=6f8894954e487b2432b54ba7bf400136,"£387,500","Glebe Court, Church Road, Hanwell W7",NA,A,2,1,1,2 bed flat for sale
2919,https://www.zoopla.co.uk//for-sale/details/54056342?search_identifier=6f8894954e487b2432b54ba7bf400136,"£230,000","Sherwood Road, Harrow, Middlesex HA2",NA,A,1,1,1,1 bed flat for sale
2920,https://www.zoopla.co.uk//for-sale/details/54056239?search_identifier=6f8894954e487b2432b54ba7bf400136,"£220,000","Chipperfield Road, St. Pauls Cray, Orpington BR5",NA,A,1,1,1,1 bed flat for sale
2921,https://www.zoopla.co.uk//for-sale/details/54056228?search_identifier=6f8894954e487b2432b54ba7bf400136,"£1,300,000","Exchange Court, London WC2R",NA,A,2,2,1,2 bed flat for sale
2922,https://www.zoopla.co.uk//for-sale/details/54056184?search_identifier=6f8894954e487b2432b54ba7bf400136,"£335,000","Bensham Lane, Croydon CR0",NA,A,2,2,1,2 bed flat for sale
2923,https://www.zoopla.co.uk//for-sale/details/54056176?search_identifier=6f8894954e487b2432b54ba7bf400136,"£265,000","Overton Road, Sutton, Surrey SM2",NA,A,1,1,1,1 bed flat for sale
2924,https://www.zoopla.co.uk//for-sale/details/54056173?search_identifier=6f8894954e487b2432b54ba7bf400136,"£675,000","West Hill, London SW15",NA,A,2,1,NA,2 bed flat for sale
2925,https://www.zoopla.co.uk//new-homes/details/54056139?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£875,000","Principal Tower, City, London EC2A",NA,N,1,1,1,1 bed flat for sale
2926,https://www.zoopla.co.uk//for-sale/details/54056108?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£420,000","West Close, Cockfosters EN4",NA,A,2,1,1,2 bed maisonette for sale
2927,https://www.zoopla.co.uk//for-sale/details/54056066?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£425,000","Harry Zeital Way, London E5",NA,A,2,1,1,2 bed flat for sale
2928,https://www.zoopla.co.uk//for-sale/details/54056068?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£350,000","Onslow Gardens, Wallington, Surrey SM6",NA,A,3,1,1,3 bed flat for sale
2929,https://www.zoopla.co.uk//for-sale/details/54056063?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£849,950","The Bridge, 334 Queenstown Road, Battersea, London SW8","1,048 sq. ft*",A,2,2,1,2 bed flat for sale
2930,https://www.zoopla.co.uk//for-sale/details/54056047?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£535,000","Mornington Crescent, London NW1",NA,A,1,1,1,1 bed flat for sale
2931,https://www.zoopla.co.uk//for-sale/details/53525525?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£625,000","The Barons, St Margarets, Twickenham TW1",NA,A,2,1,1,2 bed flat for sale
2932,https://www.zoopla.co.uk//for-sale/details/51478053?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£310,000","The Quarterdeck, London E14",NA,A,1,1,1,1 bed flat for sale
2933,https://www.zoopla.co.uk//for-sale/details/54055983?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£325,000","Pevensey Avenue, Enfield EN1",NA,A,2,1,1,2 bed flat for sale
2934,https://www.zoopla.co.uk//for-sale/details/54055883?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£349,950","Park Road, Cheam Village, Surrey SM3",NA,A,2,1,1,2 bed maisonette for sale
2935,https://www.zoopla.co.uk//for-sale/details/54055845?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£325,000","Slaithwaite Road, London SE13",NA,A,1,1,1,1 bed flat for sale
2936,https://www.zoopla.co.uk//for-sale/details/54055828?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£289,999","Edith Court, New Road, Bedfont TW14",NA,A,2,1,1,2 bed flat for sale
2937,https://www.zoopla.co.uk//new-homes/details/54055804?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£7,120,000","Marylebone Square, Marylebone, London W1U","1,873 sq. ft*",N,4,4,NA,4 bed flat for sale
2938,https://www.zoopla.co.uk//new-homes/details/54055770?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£5,080,000","Marylebone Square, Marylebone, London W1U","1,367 sq. ft*",N,3,2,NA,3 bed flat for sale
2939,https://www.zoopla.co.uk//for-sale/details/54055720?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£500,000","Stile Hall Gardens, London W4",NA,A,2,1,1,2 bed flat for sale
2940,https://www.zoopla.co.uk//new-homes/details/54055703?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£3,010,000","Marylebone Square, Marylebone, London W1U",893 sq. ft*,N,2,2,NA,2 bed flat for sale
2941,https://www.zoopla.co.uk//for-sale/details/54055646?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£250,000","Winkfield Road, Wood Green N22",NA,A,1,1,1,1 bed flat for sale
2942,https://www.zoopla.co.uk//new-homes/details/54055637?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£4,790,000","Marylebone Square, Marylebone, London W1U","1,399 sq. ft*",N,3,3,NA,3 bed flat for sale
2943,https://www.zoopla.co.uk//new-homes/details/54055590?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£4,610,000","Marylebone Square, Marylebone, London W1U","1,399 sq. ft*",N,3,3,NA,3 bed flat for sale
2944,https://www.zoopla.co.uk//for-sale/details/54055538?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£310,000","Maltby House, Kidbrooke Village, London SE3",NA,A,NA,1,1,Studio for sale
2945,https://www.zoopla.co.uk//new-homes/details/54055528?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£4,710,000","Marylebone Square, Marylebone, London W1U","1,399 sq. ft*",N,3,3,NA,3 bed flat for sale
2946,https://www.zoopla.co.uk//new-homes/details/54055493?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£2,750,000","Marylebone Square, Marylebone, London W1U",899 sq. ft*,N,2,2,NA,2 bed flat for sale
2947,https://www.zoopla.co.uk//new-homes/details/54055434?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£4,580,000","Marylebone Square, Marylebone, London W1U","1,399 sq. ft*",N,3,2,NA,3 bed flat for sale
2948,https://www.zoopla.co.uk//for-sale/details/54055408?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£2,750,000","Kinnerton Street, London SW1X","1,125 sq. ft*",A,3,2,1,3 bed flat for sale
2949,https://www.zoopla.co.uk//for-sale/details/53037069?search_identifier=24bef6dadbad01ba5a0727b4dd7a9c1d,"£290,000","24 Ravensbourne Road, Bromley BR1",NA,A,1,1,1,1 bed flat for sale
2950,https://www.zoopla.co.uk//for-sale/details/54055279?search_identifier=36f80644e96452f12924cd48a8ad5ced,"£320,000","Granville Road, Ilford IG1",NA,A,2,1,1,2 bed flat for sale
2951,https://www.zoopla.co.uk//new-homes/details/54055259?search_identifier=36f80644e96452f12924cd48a8ad5ced,"£4,450,000","Marylebone Square, Marylebone, London W1U","1,399 sq. ft*",N,3,2,NA,3 bed flat for sale
2952,https://www.zoopla.co.uk//for-sale/details/54055230?search_identifier=36f80644e96452f12924cd48a8ad5ced,"£650,000","Dalston Square, London E8",NA,A,2,2,1,2 bed flat for sale
2953,https://www.zoopla.co.uk//for-sale/details/54055131?search_identifier=36f80644e96452f12924cd48a8ad5ced,"£475,000","Manor Court, High Street, Southgate, London N14",NA,A,2,1,1,2 bed flat for sale
